t,eps_ref  # digitised from DeBonis 2013 NASA/TM-2013-217850 Fig. 4(a), black ref. soln. curve
2.250000000000000000e+00,7.401924500370095882e-04
2.299999999999999822e+00,7.626350851221315712e-04
2.350000000000000089e+00,7.796002960769801834e-04
2.399999999999999911e+00,7.994078460399704203e-04
2.450000000000000178e+00,8.194522575869727212e-04
2.500000000000000000e+00,8.364174685418210081e-04
2.549999999999999822e+00,8.586232420429311439e-04
2.600000000000000089e+00,8.821909696521095098e-04
2.649999999999999911e+00,8.991561806069579051e-04
2.700000000000000178e+00,9.220429311621022644e-04
2.750000000000000000e+00,9.483345669874165482e-04
2.799999999999999822e+00,9.737379718726868385e-04
2.850000000000000089e+00,9.984307920059215871e-04
2.899999999999999911e+00,1.025433012583271738e-03
2.950000000000000178e+00,1.054034048852701749e-03
3.000000000000000000e+00,1.077128053293856420e-03
3.049999999999999822e+00,1.110466321243522942e-03
3.100000000000000089e+00,1.136935603256846762e-03
3.149999999999999911e+00,1.166484085862324162e-03
3.200000000000000178e+00,1.200414507772020953e-03
3.250000000000000000e+00,1.234344929681717527e-03
3.299999999999999822e+00,1.268275351591413450e-03
3.350000000000000089e+00,1.308127313101406421e-03
3.399999999999999911e+00,1.342057735011102778e-03
3.450000000000000178e+00,1.387831236121391931e-03
3.500000000000000000e+00,1.421761658031088071e-03
3.549999999999999822e+00,1.467535159141376356e-03
3.600000000000000089e+00,1.513308660251665725e-03
3.649999999999999911e+00,1.565003700962250407e-03
3.700000000000000178e+00,1.610836417468542196e-03
3.750000000000000000e+00,1.668393782383419772e-03
3.799999999999999822e+00,1.730392301998519376e-03
3.850000000000000089e+00,1.789548482605477680e-03
3.899999999999999911e+00,1.855869726128793386e-03
3.950000000000000178e+00,1.926513693560326498e-03
4.000000000000000000e+00,1.999111769059955506e-03
4.049999999999999822e+00,2.080000000000000251e-03
4.099999999999999645e+00,2.165625462620280207e-03
4.150000000000000355e+00,2.257172464840858511e-03
4.200000000000000178e+00,2.352627683197631644e-03
4.250000000000000000e+00,2.449296817172465224e-03
4.299999999999999822e+00,2.551887490747593249e-03
4.349999999999999645e+00,2.658889711324944043e-03
4.400000000000000355e+00,2.767490747594375348e-03
4.450000000000000178e+00,2.865669874167284508e-03
4.500000000000000000e+00,2.980903034789045801e-03
4.549999999999999822e+00,3.094448556624721652e-03
4.599999999999999645e+00,3.202960769800147593e-03
4.650000000000000355e+00,3.317394522575869715e-03
4.700000000000000178e+00,3.431828275351593138e-03
4.750000000000000000e+00,3.546262028127312657e-03
4.799999999999999822e+00,3.649089563286454264e-03
4.849999999999999645e+00,3.757927461139894381e-03
4.900000000000000355e+00,3.861317542561067215e-03
4.950000000000000178e+00,3.964707623982235279e-03
5.000000000000000000e+00,4.062176165803108030e-03
5.049999999999999822e+00,4.153723168023685901e-03
5.099999999999999645e+00,4.239348630643966290e-03
5.150000000000000355e+00,4.324974093264250148e-03
5.200000000000000178e+00,4.404914877868246204e-03
5.250000000000000000e+00,4.484381939304220299e-03
5.299999999999999822e+00,4.555914137675795561e-03
5.349999999999999645e+00,4.628660251665432136e-03
5.400000000000000355e+00,4.691398963730570443e-03
5.450000000000000178e+00,4.758371576609917754e-03
5.500000000000000000e+00,4.816876387860842719e-03
5.549999999999999822e+00,4.879526276831976962e-03
5.599999999999999645e+00,4.937142857142857826e-03
5.650000000000000355e+00,4.994759437453738689e-03
5.700000000000000178e+00,5.058297557364914432e-03
5.750000000000000000e+00,5.118726868985935818e-03
5.799999999999999822e+00,5.181465581051074992e-03
5.849999999999999645e+00,5.245418208734271143e-03
5.900000000000000355e+00,5.318786084381939630e-03
5.950000000000000178e+00,5.393367875647668563e-03
6.000000000000000000e+00,5.472686898593634441e-03
6.049999999999999822e+00,5.560296076980014539e-03
6.099999999999999645e+00,5.649859363434490966e-03
